Metabolite ID	Metabolite name	Formula	Compartment
1hdecg3p_c	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H37O7P1	c
etha_c	Ethanolamine	C2H8NO	c
o2_e	O2	O2	e
prbamp_c	1-(5-Phosphoribosyl)-AMP	C15H19N5O14P2	c
g6p_c	D-Glucose 6-phosphate	C6H11O9P	c
occoa_c	Octanoyl-CoA (n-C8:0CoA)	C29H46N7O17P3S	c
xylu_DASH_D_c	D-Xylulose	C5H10O5	c
tnon2eACP_c	trans-non-2-enoyl-[acyl-carrier protein]	C20H35N2O8PRS	c
germicidinB_c	germicidin B	C10H14O3	c
4mlacac_c	4-Maleylacetoacetate	C8H6O6	c
aiC15p_c	Ante-isopentadecanoyl-phosphate (ante-iso-C15:0)	C15H30O5P	c
g1p_c	D-Glucose 1-phosphate	C6H11O9P	c
germicidinD_c	germicidin D	C9H12O3	c
ACP_c	acyl carrier protein	C11H21N2O7PRS	c
3hanthrn_c	3-Hydroxyanthranilate	C7H7NO3	c
pai150_c	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate	C33H63O8P1	c
11docrtsl_c	11-deoxycortisol	C21H30O4	c
murein4px4p4p_c	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)	C111H169N21O59	c
murein5px4px4p_c	three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	C114H172N22O59	c
C16328_c	trans-2-Enoyl-OPC8-CoA	C39H62N7O18P3S	c
3hhexACPredQ_c	(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]	C17H31N2O9PRS	c
glu_DASH_L_c	L-Glutamate	C5H8NO4	c
glu_DASH_L_e	L-Glutamate	C5H8NO4	e
btcoa_c	Butanoyl-CoA	C25H38N7O17P3S	c
pk14ACPact_c	3,5,7,9,11,13-Hexaoxo-tetradecanoyl-[acp]	C25H35N2O14PRS	c
23ccmp_e	2',3'-Cyclic CMP	C9H11N3O7P	e
argtrna_c	L-Arginyl-tRNA(Arg)	C6H14N4OR	c
3oiC15ACP_c	3-Oxoisopentadecanoyl-[acyl-carrier protein]	C26H47N2O9PRS	c
glc_DASH_D_e	D-Glucose	C6H12O6	e
glc_DASH_D_c	D-Glucose	C6H12O6	c
gmp_c	GMP	C10H12N5O8P	c
gmp_e	GMP	C10H12N5O8P	e
ethamp_c	phosphoethanolamine	C2H7NO4P	c
C01613_c	Stachyose	C24H42O21	c
pacald_e	Phenylacetaldehyde	C8H8O	e
pacald_c	Phenylacetaldehyde	C8H8O	c
pi160_c	phosphatidylinositol (dihexadecanoyl, n-C16:0)	C41H78O13P1	c
btn_c	Biotin	C10H15N2O3S	c
btn_e	Biotin	C10H15N2O3S	e
4c2me_c	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C14H23N3O14P2	c
n2o_c	Nitrous oxide	N2O	c
n2o_e	Nitrous oxide	N2O	e
hgmeACP_c	3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester	C17H29N2O11PRS	c
tdec2eACP_c	trans-Dec-2-enoyl-[acyl-carrier protein]	C21H37N2O8PRS	c
apoACPcda_c	apoprotein [acyl carrier protein] (CDA)	RHO	c
uamr_c	UDP-N-acetylmuramate	C20H28N3O19P2	c
cdp_c	CDP	C9H12N3O11P2	c
4nph_c	4-nitrophenolate	C6H4NO3	c
ppdp_c	all-trans-Pentaprenyl diphosphate	C25H41O7P2	c
3hhepdcaACP_c	(R)-3-Hydroxyheptadecanoyl-[acyl-carrier protein]	C28H53N2O9PRS	c
C03194_c	(R)-1-Aminopropan-2-ol	C3H9NO	c
ca2_e	Calcium	Ca	e
lnlc_c	linoleate	C18H31O2	c
C14870_c	2-Bromoacetaldehyde	C2H3BrO	c
iC18p_c	Isooctadecanoyl-phosphate (n-C18:0)	C18H36O5P	c
3hundcaACP_c	(R)-3-Hydroxyundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS	c
toct2eACPredQ_c	trans-Oct-2-enoyl-[acyl-carrier protein]	C19H33N2O8PRS	c
fmnh2_c	Reduced FMN	C17H21N4O9P	c
glu_DASH_D_c	D-Glutamate	C5H8NO4	c
5mdr1p_c	5-Methylthio-5-deoxy-D-ribose 1-phosphate	C6H11O7PS	c
lnlnca_c	alpha-linolenate	C18H29O2	c
methf_c	5,10-Methenyltetrahydrofolate	C20H20N7O6	c
murein4p3p_c	two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)	C71H109N13O39	c
ahdt_c	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	C9H12N5O13P3	c
pant_DASH_R_c	(R)-Pantoate	C6H11O4	c
3ohdcoa_c	3-Oxohexadecanoyl-CoA	C37H60N7O18P3S	c
asp_DASH_L_e	L-Aspartate	C4H6NO4	e
asp_DASH_L_c	L-Aspartate	C4H6NO4	c
clpn180_c	cardiolipin (tetraoctadecanoyl, n-C18:0)	C81H156O17P2	c
acgam1p_c	N-Acetyl-D-glucosamine 1-phosphate	C8H14NO9P	c
trp__L_c	L-tryptophan zwitterion	C11H12N2O2	c
pyrKSredX_c	L-pyrrolyl-redX-ketoacyl synthases domain	C5H4NORS	c
rmn_c	L-Rhamnose	C6H12O5	c
g3pe_e	sn-Glycero-3-phosphoethanolamine	C5H14NO6P	e
dc2coa_c	trans-Dec-2-enoyl-CoA	C31H48N7O17P3S	c
psai150_c	phosphatidylserine (diante-isopentadecanoyl, ante-iso-C15:0)	C36H69N1O10P1	c
iC15p_c	Isopentadecanoyl-phosphate (iso-C15:0)	C15H30O5P	c
lys_DASH_L_c	L-Lysine	C6H15N2O2	c
lys_DASH_L_e	L-Lysine	C6H15N2O2	e
g3pg_c	Glycerophosphoglycerol	C6H14O8P	c
C20252_c	5-Androstene-3,17-dione	C19H26O2	c
g3pg_e	Glycerophosphoglycerol	C6H14O8P	e
clpn160_c	cardiolipin (tetrahexadecanoyl, n-C16:0)	C73H140O17P2	c
pgp161_c	Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)	C38H69O13P2	c
aiC11ACP_c	Ante-isoundecanoyl-ACP (ante-iso-C11:0ACP)	C22H41N2O8PRS	c
dcamp_c	N6-(1,2-Dicarboxyethyl)-AMP	C14H14N5O11P	c
dhf_c	7,8-Dihydrofolate	C19H19N7O6	c
2hymeph_c	2-(Hydroxymethyl)phenol	C7H8O2	c
pgp120_c	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)	C30H57O13P2	c
trp_DASH_L_e	L-Tryptophan	C11H12N2O2	e
orn_e	Ornithine	C5H13N2O2	e
amp_e	AMP	C10H12N5O7P	e
orn_c	Ornithine	C5H13N2O2	c
g3pc_c	sn-Glycero-3-phosphocholine	C8H20NO6P	c
dhkACPact_c	Dihydrokalafungin-[acp]	C27H33N2O12PRS	c
3odecACPredQ_c	3-Oxodecanoyl-[acyl-carrier protein]	C21H37N2O9PRS	c
ocdcaACP_c	Octadecanoyl-ACP (n-C18:0ACP)	C29H55N2O8PRS	c
ps150_c	phosphatidylserine (dipentadecanoyl, n-C15:0)	C36H69N1O10P1	c
alltn_c	Allantoin	C4H6N4O3	c
mptamp_c	adenylated molybdopterin	C20H22N10O12P2S2Cu	c
alltt_c	Allantoate	C4H7N4O4	c
leu_DASH_L_c	L-Leucine	C6H13NO2	c
idon_DASH_L_e	L-Idonate	C6H11O7	e
leu_DASH_L_e	L-Leucine	C6H13NO2	e
aps_c	Adenosine 5'-phosphosulfate	C10H12N5O10PS	c
mnl_c	D-Mannitol	C6H14O6	c
mnl_e	D-Mannitol	C6H14O6	e
dcyt_c	Deoxycytidine	C9H13N3O4	c
dcyt_e	Deoxycytidine	C9H13N3O4	e
taiC72eACP_c	trans-ante-isohep-2-enoyl-[acyl-carrier protein]	C18H31N2O8PRS	c
23camp_e	2',3'-Cyclic AMP	C10H11N5O6P	e
2oxpaccoa_c	2-oxepin-2(3H)-ylideneacetyl-CoA	C29H38N7O18P3S	c
ap4a_c	P(1),P(4)-bis(5'-adenosyl) tetraphosphate(4-)	C20H24N10O19P4	c
taiC152eACP_c	trans-ante-isopentadec-2-enoyl-[acyl-carrier protein]	C26H47N2O8PRS	c
C04911_c	D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide	C56H96N3O31R	c
rnam_c	beta-nicotinamide D-riboside	C11H15N2O5	c
sphings_c	sphingosine(1+)	C18H38NO2	c
hdceap_c	Hexadecanoyl-phosphate (n-C16:1)	C16H30O5P	c
iC9ACP_c	Isononanoyl-ACP (iso-C9:0ACP)	C20H37N2O8PRS	c
so3_c	Sulfite	O3S	c
12dgrai170_c	1,2-Diacyl-sn-glycerol (diante-isoheptadecanoyl, ante-iso-C17:0)	C37H72O5	c
dha_e	Dihydroxyacetone	C3H6O3	e
xu5p_DASH_D_c	D-Xylulose 5-phosphate	C5H9O8P	c
dha_c	Dihydroxyacetone	C3H6O3	c
biliverd_c	biliverdin(2-)	C33H32N4O6	c
3oddcoa_c	3-Oxododecanoyl-CoA	C33H52N7O18P3S	c
fald_e	Formaldehyde	CH2O	e
5doglcn_c	5-Deoxy glucuronic acid	C6H9O6	c
tmrs2eACP_c	trans-Tetradec-2-enoyl-[acyl-carrier protein]	C25H45N2O8PRS	c
3hptdcaACP_c	(R)-3-Hydroxypentadecanoyl-[acyl-carrier protein]	C26H49N2O9PRS	c
C14856_c	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S	c
trnapro_c	tRNA(Pro)	R	c
24dab_c	L-2,4-Diaminobutanoate	C4H10N2O2	c
pre3a_c	Precorrin 3A	C43H43N4O16	c
man6p_c	D-Mannose 6-phosphate	C6H11O9P	c
iC18_c	Isooctadecanoate (n-C18:0)	C18H35O2	c
gdptp_c	Guanosine 3'-diphosphate 5'-triphosphate	C10H11N5O20P5	c
fad_c	Flavin adenine dinucleotide oxidized	C27H31N9O15P2	c
ddcaACPredL_c	Dodecanoyl-ACP (n-C12:0ACP) (redL)	C23H43N2O8PRS	c
ni2_e	nickel	Ni	e
tag140_c	Triacylglycerol (tritetradecanoyl, n-C14:0)	C45H86O6	c
ni2_c	nickel	Ni	c
pai160_c	1,2-diisohexadecanoyl-sn-glycerol 3-phosphate	C35H67O8P1	c
pgi150_c	Phosphatidylglycerol (diisopentadecanoyl, iso-C15:0)	C36H70O10P1	c
C14847_c	3,4-Dihydro-3-hydroxy-4-S-glutathionyl	C16H22BrN3O7S	c
12dgr160_c	1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)	C35H68O5	c
acgal_c	N-acetyl-D-galactosamine	C8H15NO6	c
mn2_c	Mn2+	Mn	c
murein5p5p5p_c	three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)	C120H186N24O63	c
mn2_e	Mn2+	Mn	e
so4_c	Sulfate	O4S	c
hmbil_c	Hydroxymethylbilane	C40H38N4O17	c
so4_e	Sulfate	O4S	e
clpnai170_c	cardiolipin (ante-isotetraheptadecanoyl, ante-iso-C17:0)	C77H148O17P2	c
glucys_c	L-gamma-glutamyl-L-cysteinate(1-)	C8H13N2O5S	c
3hdcoa_c	(S)-3-Hydroxydecanoyl-CoA	C31H50N7O18P3S	c
urea_e	Urea	CH4N2O	e
mi3p__D_c	1D-myo-inositol 3-phosphate(2-)	C6H11O9P	c
upn_c	2-undecyl-4-pyrrolinone	C15H27NO	c
octeACP_c	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)	C29H53N2O8PRS	c
tagi160_c	Triacylglycerol (triisohexadecanoyl, iso-C16:0)	C51H98O6	c
4mop_c	4-Methyl-2-oxopentanoate	C6H9O3	c
clpni160_c	cardiolipin (isotetrahexadecanoyl, iso-C16:0)	C73H140O17P2	c
nac24dab_c	N4-acetyl-L-2.4-diaminobutanoate	C6H12N2O3	c
lac_DASH_L_c	L-Lactate	C3H5O3	c
glu5p_c	L-Glutamate 5-phosphate	C5H8NO7P	c
o2_c	O2	O2	c
utp_c	UTP	C9H11N2O15P3	c
5dh4dglc_c	5-Dehydro-4-deoxy-D-glucarate	C6H6O7	c
C01708_c	Hemoglobin		c
3dhsk_c	3-Dehydroshikimate	C7H7O5	c
up_c	2-undecylpyrrole	C15H27N	c
mettrna_c	L-Methionyl-tRNA (Met)	C5H10NOSR	c
trptrna_c	L-Tryptophanyl-tRNA(Trp)	C11H11N2OR	c
C05306_c	Chlorophyll	C55H72MgN4O5	c
lac_DASH_D_e	D-Lactate	C3H5O3	e
1iC16g3p_c	1-isohexadecanoyl-sn-glycerol 3-phosphate	C19H37O7P1	c
cdpdiC17g_c	CDP-1,2-diisoheptadecanoylglycerol	C46H83N3O15P2	c
35cgmp_c	3',5'-Cyclic GMP	C10H11N5O7P	c
bmoco_c	bis-molybdenum cofactor	C20H20N10O13P2S4Mo	c
pran_c	N-(5-Phospho-D-ribosyl)anthranilate	C12H13NO9P	c
galt1p_c	galactitol 1-phosphate	C6H13O9P	c
LalaDgluMdap_c	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate	C15H25N4O8	c
ddcap_c	Dodecanoly-phosphate (n-C12:0)	C12H24O5P1	c
h2o_c	H2O	H2O	c
h2o_e	H2O	H2O	e
tststerone_c	testosterone	C19H28O2	c
iC15_c	Isopentadecanoate (iso-C15:0)	C15H29O2	c
nac_e	Nicotinate	C6H4NO2	e
nac_c	Nicotinate	C6H4NO2	c
iC13ACP_c	Isotridecanoyl-ACP (iso-C13:0ACP)	C24H45N2O8PRS	c
pe181_c	phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)	C41H78N1O8P1	c
prlp_c	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	C15H21N5O15P2	c
ps161_c	phosphatidylserine (dihexadec-9-enoyl, n-C16:1)	C38H69N1O10P1	c
clpni180_c	cardiolipin (isotetraoctadecanoyl, iso-C18:0)	C81H156O17P2	c
pgp181_c	Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)	C42H77O13P2	c
malttr_e	Maltotriose	C18H32O16	e
malttr_c	Maltotriose	C18H32O16	c
coelichelin_c	Coelichelin (unloaded)	C21H36N7O11	c
coelichelin_e	Coelichelin (unloaded)	C21H36N7O11	e
2pg_c	D-Glycerate 2-phosphate	C3H4O7P	c
3hhcoa_c	(S)-3-Hydroxyhexanoyl-CoA	C27H42N7O18P3S	c
uagmda_c	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C87H139N7O23P2	c
sph1p_c	(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate	C18H39NO5P	c
glycogen_c	glycogen	C6H10O5	c
ttdcea_c	tetradecenoate (n-C14:1)	C14H25O2	c
glyc3p_c	Glycerol 3-phosphate	C3H7O6P	c
glyc3p_e	Glycerol 3-phosphate	C3H7O6P	e
4mpetz_c	4-Methyl-5-(2-phosphoethyl)-thiazole	C6H8NO4PS	c
succoa_c	Succinyl-CoA	C25H35N7O19P3S	c
2ddg6p_c	2-Dehydro-3-deoxy-D-gluconate 6-phosphate	C6H8O9P	c
cdpdtdec7eg_c	CDP-1,2-ditetradec-7-enoylglycerol	C40H67N3O15P2	c
thrp_c	L-Threonine O-3-phosphate	C4H8NO6P	c
1pyr5c_c	1-Pyrroline-5-carboxylate	C5H6NO2	c
10fthf_c	10-Formyltetrahydrofolate	C20H21N7O7	c
alalac_c	D-Alanyl-D-lactate	C6H10NO4	c
1iC15g3p_c	1-isopentadecanoyl-sn-glycerol 3-phosphate	C18H35O7P1	c
adcobdam_c	Adenosyl cobyrinate diamide	C55H68CoN11O15	c
17ahprgnlone_c	17alpha-hydroxypregnenolone	C21H32O3	c
3ooctACP_c	3-Oxooctanoyl-[acyl-carrier protein]	C19H33N2O9PRS	c
aiC17p_c	Ante-isoheptadecanoyl-phosphate (ante-iso-C17:0)	C17H34O5P	c
sbt6p_c	D-glucitol 6-phosphate	C6H13O9P	c
C16336_c	trans-2-Enoyl-OPC4-CoA	C35H54N7O18P3S	c
dca_c	Decanoate (n-C10:0)	C10H19O2	c
ribflv_c	Riboflavin	C17H20N4O6	c
rbflvrd_c	Reduced riboflavin	C17H22N4O6	c
pre5_c	Precorrin 5	C45H46N4O17	c
t3c9palmeACP_c	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]	C27H47N2O8PRS	c
C04083_c	N6-(delta2-Isopentenyl)-adenine	C10H13N5	c
dtdprmn_c	dTDP-L-rhamnose	C16H24N2O15P2	c
25aics_c	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	C13H15N4O12P	c
3hacoa_c	(S)-3-hydroxyacyl-CoA(4-)	C24H35N7O18P3SR	c
C07836_c	D-glycero-beta-D-manno-Heptose	C7H15O10P	c
uaccg_c	UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine	C20H26N3O19P2	c
iC17_c	Isoheptadecanoate (iso-C17:0)	C17H33O2	c
C00066_c	tRNA	C10H17O10PR2(C5H8O6PR)n	c
h2s_e	Hydrogen sulfide	H2S	e
h2s_c	Hydrogen sulfide	H2S	c
cu_e	Cu+	Cu	e
malACPredQ_c	Malonyl-[acyl-carrier protein] (specific to RED(redQ))	C14H22N2O10PRS	c
5hectoine_c	5-hydroxyectoine	C6H9N2O3	c
cu_c	Cu+	Cu	c
emcoa_DASH_R_c	(2R)-ethylmalonyl-CoA	C26H37N7O19P3S	c
myrsACP_c	Myristoyl-ACP (n-C14:0ACP)	C25H47N2O8PRS	c
protrna_c	L-Prolyl-tRNA(Pro)	C5H8NOR	c
cigam_c	cys-1D-myo-inositol 2-deoxy-D-glucopyranoside	C15H28N2O11S	c
cdpdtdecg_c	CDP-1,2-ditetradecanoylglycerol	C40H71N3O15P2	c
pser_DASH_L_c	O-Phospho-L-serine	C3H6NO6P	c
C06553_c	N-Isopropylammelide	C6H10N4O2	c
C16619_c	6-Thioguanosine	C10H14N5O7PS	c
3hocoa_c	(S)-3-Hydroxyoctanoyl-CoA	C29H46N7O18P3S	c
iC17p_c	Isoheptadecanoyl-phosphate (iso-C17:0)	C17H34O5P	c
btamp_c	Biotinyl-5'-AMP	C20H27N7O9PS	c
thf_c	5,6,7,8-Tetrahydrofolate	C19H21N7O6	c
C01335_c	ROH	HOR	c
anhm_c	1,6-anhydrous-N-Acetylmuramate	C11H16NO7	c
cptrc_c	N-Carbamoylputrescine	C5H14N3O	c
adcobhex_c	adenosyl-cobyric acid	C55H76CoN15O11	c
5drib_c	5'-deoxyribose	C5H10O4	c
iC15ACP_c	Isopentadecanoyl-ACP (iso-C15:0ACP)	C26H49N2O8PRS	c
pi170_c	phosphatidylinositol (diheptadecanoyl, n-C17:0)	C43H82O13P1	c
cdpdaiC17g_c	CDP-1,2-diante-isoheptadecanoylglycerol	C46H83N3O15P2	c
3oaiC11ACP_c	3-Oxoante-isoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS	c
G13032_c	G13032		c
C05764_c	Hexadecanoyl-[acp]	C16H31OSR	c
pei170_c	phosphatidylethanolamine (diisoheptadecanoyl, iso-C17:0)	C39H78N1O8P1	c
3hddcoa_c	(S)-3-Hydroxydodecanoyl-CoA	C33H54N7O18P3S	c
dhfutal_c	de-Hypoxanthine futalosine	C14H15O7	c
acmum_c	N-acetylmuramate	C11H18NO8	c
thym_e	Thymine	C5H6N2O2	e
copre8_c	cobalt-precorrin 8	C45H52N4O14Co	c
aiC15_c	Ante-isopentadecanoate (ante-iso-C15:0)	C15H29O2	c
hdeACP_c	cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)	C27H49N2O8PRS	c
pre8_c	Precorrin 8	C45H53N4O14	c
ACPredN_c	acyl carrier protein (specific to RED(redN))	C11H21N2O7PRS	c
dxyl_c	1-deoxy-D-xylulose	C5H10O4	c
C14806_c	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	C20H24N4O9S	c
sl26da_c	N-Succinyl-LL-2,6-diaminoheptanedioate	C11H16N2O7	c
dump_c	dUMP	C9H11N2O8P	c
C14804_c	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	C20H24N4O9S	c
dnpaACPact_c	4-Dihydro-9-hydroxy-1-methyl-10-oxo-3-H-naphtho[2,3-c]pyran-3-acetic acid-[acp]	C27H33N2O11PRS	c
3hcmrs7eACP_c	(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]	C25H45N2O9PRS	c
pii140_c	phosphatidylinositol (diisotetradecanoyl, iso-C14:0)	C37H70O13P1	c
ttdcap_c	Tetradecanoyl-phosphate (n-C14:0)	C14H28O5P	c
no_e	Nitric oxide	NO	e
dimp_c	dIMP	C10H11N4O7P	c
dimp_e	dIMP	C10H11N4O7P	e
4hpro__LT_c	trans-4-hydroxy-L-proline zwitterion	C5H9NO3	c
no_c	Nitric oxide	NO	c
4crsol_c	p-Cresol	C7H8O	c
3oiC14ACP_c	3-Oxoisotetradecanoyl-[acyl-carrier protein]	C25H45N2O9PRS	c
dgdp_c	dGDP	C10H12N5O10P2	c
C06376_c	N-Acetyl-D-galactosamine	C8H16NO9P	c
trnamet_c	tRNA(Met)	R	c
adocbip_c	Adenosyl cobinamide phosphate	C58H83CoN16O14P	c
Lfmkynr_c	L-Formylkynurenine	C11H12N2O4	c
ru5p_DASH_D_c	D-Ribulose 5-phosphate	C5H9O8P	c
12dgr150_c	1,2-Diacyl-sn-glycerol (dipentadecanoyl, n-C15:0)	C33H64O5	c
3oiC11ACP_c	3-Oxoisoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS	c
thm_c	Thiamin	C12H17N4OS	c
thm_e	Thiamin	C12H17N4OS	e
fe2_c	Fe2+	Fe	c
C05485_c	21-Hydroxypregnenolone	C21H32O3	c
moco_c	molybdenum cofactor	C10H10N5O8PS2Mo	c
trnahis_c	tRNA(His)	R	c
fe2_e	Fe2+	Fe	e
14glun_c	alpha-D-glucose	C6H12O6	c
udcpdp_c	Undecaprenyl diphosphate	C55H89O7P2	c
clpn170_c	cardiolipin (tetraheptadecanoyl, n-C17:0)	C77H148O17P2	c
C05404_c	D-Gal	C18H32O16	c
C14803_c	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	C20H24N4O9S	c
C05487_c	17alpha,21-Dihydroxypregnenolone	C21H32O4	c
ephxcoa_c	trans-2,3-epoxyhexanoyl-CoA	C27H40N7O18P3S	c
co_c	carbon monoxide(1+)	CHO	c
uacmam_c	UDP-N-acetyl-D-mannosamine	C17H25N3O17P2	c
adocbl_c	Adenosylcobalamin	C72H100CoN18O17P	c
C00668_c	alpha-D-Glucose	C6H13O9P	c
pai140_c	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate	C31H59O8P1	c
betald_c	Betaine aldehyde	C5H12NO	c
rdmbzi_c	N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole	C14H18N2O4	c
arg_DASH_L_c	L-Arginine	C6H15N4O2	c
arg_DASH_L_e	L-Arginine	C6H15N4O2	e
dgsn_c	Deoxyguanosine	C10H13N5O4	c
ppbng_c	Porphobilinogen	C10H13N2O4	c
dgsn_e	Deoxyguanosine	C10H13N5O4	e
paai150_c	1,2-diante-isopentadecanoyl-sn-glycerol 3-phosphate	C33H63O8P1	c
sheme_c	Siroheme	C42H36FeN4O16	c
C15498_c	ROOH	HO2R	c
histd_c	L-Histidinol	C6H12N3O	c
C16520_c	Hexadecenoyl-[acyl-carrier	C16H29OSR	c
copre5_c	cobalt-precorrin 5	C45H45N4O16Co	c
sufbcd_c	SufBCD scaffold complex	H8O2S6R	c
g3p_c	Glyceraldehyde 3-phosphate	C3H5O6P	c
1iC18g3p_c	1-isooctadecanoyl-sn-glycerol 3-phosphate	C21H41O7P1	c
pyrPCPredO_c	L-pyrrolyl-[peptidyl carrier protein] (redO)	C16H24N3O8PRS	c
2ddglcn_c	2-Dehydro-3-deoxy-D-gluconate	C6H9O6	c
2ddglcn_e	2-Dehydro-3-deoxy-D-gluconate	C6H9O6	e
lppg_c	L-lactyl-2-diphospho-5'-guanosine	C13H16N5O13P2	c
pai180_c	1,2-diisooctadecanoyl-sn-glycerol 3-phosphate	C39H75O8P1	c
3hmbcoa_c	(S)-3-Hydroxy-2-methylbutyryl-CoA	C26H40N7O18P3S	c
tiC162eACP_c	trans-isohexadec-2-enoyl-[acyl-carrier protein]	C27H49N2O8PRS	c
tundca2eACP_c	trans-undec-2-enoyl-[acyl-carrier protein]	C22H39N2O8PRS	c
C06790_c	Trichloroethene	C2HCl3	c
thymd_e	Thymidine	C10H14N2O5	e
3hiC14ACP_c	(R)-3-Hydroxyisotetradecanoyl-[acyl-carrier protein]	C25H47N2O9PRS	c
thymd_c	Thymidine	C10H14N2O5	c
moadamp_c	MoaD Protein with bound AMP	C11H12N5O8P1X	c
2a5farapp_c	2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	C10H14N5O9P	c
CDA_e	calcium-dependent antibiotics 2b	C67H75N14O29P	e
ser_DASH_L_c	L-Serine	C3H7NO3	c
ser_DASH_L_e	L-Serine	C3H7NO3	e
C11088_c	1,2-Dibromoethane	C2H4Br2	c
fgam_c	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	C8H13N2O9P	c
tagi170_c	Triacylglycerol (triisoheptadecanoyl, iso-C17:0)	C54H104O6	c
malthx_e	Maltohexaose	C36H62O31	e
malthx_c	Maltohexaose	C36H62O31	c
C06395_c	[Protein]-L-serine	C4H6N2O3R2	c
quln_c	Quinolinate	C7H3NO4	c
3opalmACP_c	3-Oxohexadecanoyl-[acyl-carrier protein]	C27H49N2O9PRS	c
pa160_c	1,2-dihexadecanoyl-sn-glycerol 3-phosphate	C35H67O8P1	c
C00747_c	Pyridine	C5H5N	c
orot5p_c	Orotidine 5'-phosphate	C10H10N2O11P	c
copre3_c	cobalt-precorrin 3	C43H40N4O16Co	c
but2eACP_c	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS	c
murein4px4p_c	two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C74H112N14O39	c
Lkynr_c	L-Kynurenine	C10H12N2O3	c
tdcoa_c	Tetradecanoyl-CoA (n-C14:0CoA)	C35H58N7O17P3S	c
3mb2coa_c	3-Methylbut-2-enoyl-CoA	C26H38N7O17P3S	c
dh6na_c	1,4-Dihydroxy-6-naphthoate	C11H7O4	c
acgam_e	N-Acetyl-D-glucosamine	C8H15NO6	e
bglycogen_c	branching glycogen	C6H10O5	c
t2m26dcoa_c	trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	C31H46N7O17P3S	c
C14851_c	Benzo[a]pyrene-4,5-oxide	C20H12O	c
trnaphe_c	tRNA(Phe)	R	c
23dhdp_c	2,3-Dihydrodipicolinate	C7H5NO4	c
mppp9_c	Mg-protoporphyrin IX	C34H30MgN4O4	c
ppcoa_c	Propanoyl-CoA	C24H36N7O17P3S	c
mql9_c	Menaquinol 9	C56H82O2	c
3optnACP_c	3-Oxopentanoyl-[acyl-carrier protein]	C16H27N2O9PRS	c
6pgl_c	6-phospho-D-glucono-1,5-lactone	C6H9O9P	c
CCbuttc_c	cis,cis-Butadiene-1,2,4-tricarboxylate	C7H3O6	c
C14855_c	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S	c
C14857_c	1,1-Dichloroethylene	C2H2Cl2O	c
