Metabolite ID	Metabolite name	Formula	Compartment
34dhoxpeg_c	3,4-dihydroxyphenylethyleneglycol	C8H10O4	c
pe161_c	phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)	C37H70N1O8P1	c
2h3oppan_c	2-Hydroxy-3-oxopropanoate	C3H3O4	c
ctp_c	CTP	C9H12N3O14P3	c
3hiC13ACP_c	(R)-3-Hydroxyisotridecanoyl-[acyl-carrier protein]	C24H45N2O9PRS	c
mhpglu_c	5-Methyltetrahydropteroyltri-L-glutamate	C25H36N8O12	c
pe120_c	phosphatidylethanolamine (didodecanoyl, n-C12:0)	C29H58N1O8P1	c
3hiC17ACP_c	(R)-3-Hydroxyisoheptadecanoyl-[acyl-carrier protein]	C28H53N2O9PRS	c
pppg9_c	Protoporphyrinogen IX	C34H38N4O4	c
lnlncgcoa_c	gamma-linolenoyl-CoA(4-)	C39H60N7O17P3S	c
C09815_c	Benzamide	C7H7NO	c
pgi160_c	Phosphatidylglycerol (diisohexadecanoyl, iso-C16:0)	C38H74O10P1	c
G13027_c	G13027		c
ficytc_c	Ferricytochrome c	C42H52FeN8O6S2	c
3odcoa_c	3-Oxodecanoyl-CoA	C31H48N7O18P3S	c
4r5au_c	4-(1-D-Ribitylamino)-5-aminouracil	C9H16N4O6	c
C04438_c	1-Acyl-sn-glycero-3-phosphoethanolamine	C6H13NO7PR	c
34dhphe_c	L-dopa zwitterion	C9H11NO4	c
C00395_c	Penicillin	C9H11N2O4SR	c
chtn_c	Chitin	C28H49N3O16	c
Cluster32_terpene_nrps_e	Cluster32_terpene_nrps_e		e
Cluster32_terpene_nrps_c	Cluster32_terpene_nrps_c		c
5aptn_c	5-aminopentanoate	C5H11NO2	c
andrstndn_c	androstenedione	C19H26O2	c
cpmp_c	cyclic pyranopterin monophosphate	C10H13N5O8P	c
4pasp_c	4-Phospho-L-aspartate	C4H6NO7P	c
C02380_c	6-Mercaptopurine	C5H4N4S	c
clpni170_c	cardiolipin (isotetraheptadecanoyl, iso-C17:0)	C77H148O17P2	c
tartr_DASH_D_e	D-tartrate	C4H4O6	e
C06037_c	Digalactosyl-diacylglycerol	C17H26O15R2	c
tartr_DASH_D_c	D-tartrate	C4H4O6	c
C03691_c	CMP-N-glycoloylneuraminate	C20H31N4O17P	c
oc2coa_c	trans-Oct-2-enoyl-CoA	C29H44N7O17P3S	c
amet_c	S-Adenosyl-L-methionine	C15H23N6O5S	c
dann_c	7,8-Diaminononanoate	C9H21N2O2	c
C19845_c	Pimeloyl-[acyl-carrier	C7H11O3SR	c
thex2eACP_c	trans-Hex-2-enoyl-[acyl-carrier protein]	C17H29N2O8PRS	c
tddec2eACP_c	trans-Dodec-2-enoyl-[acyl-carrier protein]	C23H41N2O8PRS	c
5drib_c	5'-deoxyribose	C5H10O4	c
3hodcoa_c	(S)-3-Hydroxyoctadecanoyl-CoA	C39H66N7O18P3S	c
cdpdiC18g_c	CDP-1,2-diisooctadecanoylglycerol	C48H87N3O15P2	c
3oundcaACP_c	3-Oxoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS	c
ggdp_c	Geranylgeranyl diphosphate	C20H33O7P2	c
lipoate_e	Lipoate	C8H14O2S2	e
lipoate_c	Lipoate	C8H14O2S2	c
aiC7ACP_c	Ante-isoheptanoyl-ACP (ante-iso-C7:0ACP)	C18H33N2O8PRS	c
f6p_DASH_B_c	beta-D-fructofuranose 6-phosphate(2-)	C6H11O9P	c
dhnpt_c	Dihydroneopterin	C9H13N5O4	c
r1p_c	alpha-D-Ribose 1-phosphate	C5H9O8P	c
damp_c	dAMP	C10H12N5O6P	c
C16472_c	3-Fluorocatechol	C6H5FO2	c
damp_e	dAMP	C10H12N5O6P	e
glytrna_c	Glycyl-tRNA(Gly)	C2H4NOR	c
mi1p_DASH_D_c	1D-myo-Inositol 1-phosphate	C6H11O9P	c
idp_c	IDP	C10H11N4O11P2	c
C16470_c	5-Methylhex-4-enoyl-CoA	C28H46N7O17P3S	c
ala_DASH_B_c	beta-Alanine	C3H7NO2	c
frdp_c	Farnesyl diphosphate	C15H25O7P2	c
3ocddec5eACP_c	3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein]	C23H39N2O9PRS	c
ACT_c	Actinorhodin	C32H24O14	c
C02575_c	Pentachlorophenol	C6HCl5O	c
ferrioxamB_e	Ferrioxamine B	C25H45FeN6O8	e
2dh3dgal_c	2-Dehydro-3-deoxy-D-galactonate	C6H9O6	c
leutrna_c	L-Leucyl-tRNA(Leu)	C6H12NOR	c
seln_c	hydrogen selenide	H2Se	c
e4hglu_c	L-erythro-4-Hydroxyglutamate	C5H8NO5	c
im4ac_c	imidazole-4-acetate	C5H5N2O2	c
actp_c	Acetyl phosphate	C2H3O5P	c
C14090_c	1-Naphthaldehyde	C11H8O	c
C05212_c	1-Radyl-2-acyl-sn-glycero-3-phosphocholine	C9H19NO7PR2	c
C03410_c	N-Glycoloyl-neuraminate	C11H19NO10	c
cobya_c	Cobyrinic acid	C45H52N4O14Co	c
4ppan_c	D-4'-Phosphopantothenate	C9H15NO8P	c
paai170_c	1,2-diante-isoheptadecanoyl-sn-glycerol 3-phosphate	C37H71O8P1	c
5hxkyn_c	5-hydroxy-L-kynurenine	C10H12N2O4	c
ppap_c	Propanoyl phosphate	C3H5O5P	c
C06442_c	N(gamma)-Acetyldiaminobutyrate	C6H12N2O3	c
applp_c	D-1-Aminopropan-2-ol O-phosphate	C3H9NO4P	c
db4p_c	3,4-dihydroxy-2-butanone 4-phosphate	C4H7O6P	c
pg141_c	Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)	C34H62O10P1	c
aso4_c	arsenate	AsO4	c
nndp_c	all-trans-Nonaprenyl diphosphate	C45H73O7P2	c
stcoa_c	Stearoyl-CoA (n-C18:0CoA)	C39H66N7O17P3S	c
C02336_c	beta-D-Fructose	C6H12O6	c
C06368_c	3-(Hydrohydroxyphosphoryl)pyruvate	C3H5O5P	c
murein5px3p_c	two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)	C74H112N14O39	c
etha_e	Ethanolamine	C2H8NO	e
estrones_c	estrone 3-sulfate	C18H21O5S	c
gam_c	2-ammonio-2-deoxy-D-glucopyranose	C6H14NO5	c
pg180_c	Phosphatidylglycerol (dioctadecanoyl, n-C18:0)	C42H82O10P1	c
etha_c	Ethanolamine	C2H8NO	c
C01708_c	Hemoglobin		c
prbamp_c	1-(5-Phosphoribosyl)-AMP	C15H19N5O14P2	c
g6p_c	D-Glucose 6-phosphate	C6H11O9P	c
occoa_c	Octanoyl-CoA (n-C8:0CoA)	C29H46N7O17P3S	c
xylu_DASH_D_c	D-Xylulose	C5H10O5	c
tnon2eACP_c	trans-non-2-enoyl-[acyl-carrier protein]	C20H35N2O8PRS	c
C03618_c	L-threo-3-Methylaspartate	C5H9NO4	c
lnlncacoa_c	α-linolenoyl-CoA	C39H60N7O17P3S	c
4mlacac_c	4-Maleylacetoacetate	C8H6O6	c
g1p_c	D-Glucose 1-phosphate	C6H11O9P	c
ACP_c	acyl carrier protein	C11H21N2O7PRS	c
3hhexACP_c	(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]	C17H31N2O9PRS	c
1ptdecg3p_c	1-pentadecanoyl-sn-glycerol 3-phosphate	C18H35O7P1	c
11docrtsl_c	11-deoxycortisol	C21H30O4	c
murein4px4p4p_c	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)	C111H169N21O59	c
C00339_c	Long-chain	CH3OR	c
murein5px4px4p_c	three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	C114H172N22O59	c
C16328_c	trans-2-Enoyl-OPC8-CoA	C39H62N7O18P3S	c
aso3_c	arsenite	AsO3	c
aso3_e	arsenite	AsO3	e
btcoa_c	Butanoyl-CoA	C25H38N7O17P3S	c
C03289_c	L-xylo-Hexulonolactone	C6H8O6	c
23ccmp_e	2',3'-Cyclic CMP	C9H11N3O7P	e
argtrna_c	L-Arginyl-tRNA(Arg)	C6H14N4OR	c
3oiC15ACP_c	3-Oxoisopentadecanoyl-[acyl-carrier protein]	C26H47N2O9PRS	c
glc_DASH_D_e	D-Glucose	C6H12O6	e
glc_DASH_D_c	D-Glucose	C6H12O6	c
C06567_c	Penicilloic	C8H13N2O4SR	c
gmp_c	GMP	C10H12N5O8P	c
gmp_e	GMP	C10H12N5O8P	e
C16389_c	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA	C45H70N7O18P3S	c
ethamp_c	phosphoethanolamine	C2H7NO4P	c
caffcoa_c	caffeoyl-CoA	C30H38N7O19P3S	c
C01613_c	Stachyose	C24H42O21	c
pacald_e	Phenylacetaldehyde	C8H8O	e
pacald_c	Phenylacetaldehyde	C8H8O	c
C14842_c	Bromobenzene-2,3-dihydrodiol	C6H7BrO2	c
pi160_c	phosphatidylinositol (dihexadecanoyl, n-C16:0)	C41H78O13P1	c
btn_c	Biotin	C10H15N2O3S	c
btn_e	Biotin	C10H15N2O3S	e
4c2me_c	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C14H23N3O14P2	c
n2o_c	Nitrous oxide	N2O	c
n2o_e	Nitrous oxide	N2O	e
hgmeACP_c	3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester	C17H29N2O11PRS	c
tdec2eACP_c	trans-Dec-2-enoyl-[acyl-carrier protein]	C21H37N2O8PRS	c
apoACPcda_c	apoprotein [acyl carrier protein] (CDA)	RHO	c
uamr_c	UDP-N-acetylmuramate	C20H28N3O19P2	c
cdp_c	CDP	C9H12N3O11P2	c
4nph_c	4-nitrophenolate	C6H4NO3	c
acnamp_c	N-acetyl-β-neuraminate-9-phosphate	C11H17NO12P	c
ppdp_c	all-trans-Pentaprenyl diphosphate	C25H41O7P2	c
iC10ACP_c	Isodecanoyl-ACP (iso-C10:0ACP)	C21H39N2O8PRS	c
C00512_c	S-Benzoate	C28H40N7O17P3S	c
fru_e	D-Fructose	C6H12O6	e
ca2_e	Calcium	Ca	e
lnlc_c	linoleate	C18H31O2	c
C14870_c	2-Bromoacetaldehyde	C2H3BrO	c
iC18p_c	Isooctadecanoyl-phosphate (n-C18:0)	C18H36O5P	c
3hundcaACP_c	(R)-3-Hydroxyundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS	c
fmnh2_c	Reduced FMN	C17H21N4O9P	c
glu_DASH_D_c	D-Glutamate	C5H8NO4	c
3gmp_e	3'-GMP	C10H12N5O8P	e
5mdr1p_c	5-Methylthio-5-deoxy-D-ribose 1-phosphate	C6H11O7PS	c
lnlnca_c	alpha-linolenate	C18H29O2	c
3hpp_c	3-hydroxypropanoate	C3H5O3	c
C15613_c	(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	C48H80N7O20P3S	c
murein4p3p_c	two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)	C71H109N13O39	c
lnlncg_c	gamma-linolenate	C18H29O2	c
tym_c	tyramine	C8H12NO	c
ahdt_c	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	C9H12N5O13P3	c
dcsptn1coa_c	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA	C43H64N7O17P3S	c
3ohdcoa_c	3-Oxohexadecanoyl-CoA	C37H60N7O18P3S	c
asp_DASH_L_e	L-Aspartate	C4H6NO4	e
asp_DASH_L_c	L-Aspartate	C4H6NO4	c
clpn180_c	cardiolipin (tetraoctadecanoyl, n-C18:0)	C81H156O17P2	c
C00071_c	Aldehyde	CHOR	c
C16551_c	Alcophosphamide	C7H17Cl2N2O3P	c
C00077_c	L-Ornithine	C5H12N2O2	c
acgam1p_c	N-Acetyl-D-glucosamine 1-phosphate	C8H14NO9P	c
2mbcoa_c	2-Methylbutanoyl-CoA	C26H40N7O17P3S	c
g3pe_e	sn-Glycero-3-phosphoethanolamine	C5H14NO6P	e
dc2coa_c	trans-Dec-2-enoyl-CoA	C31H48N7O17P3S	c
psai150_c	phosphatidylserine (diante-isopentadecanoyl, ante-iso-C15:0)	C36H69N1O10P1	c
iC15p_c	Isopentadecanoyl-phosphate (iso-C15:0)	C15H30O5P	c
lys_DASH_L_c	L-Lysine	C6H15N2O2	c
lys_DASH_L_e	L-Lysine	C6H15N2O2	e
g3pg_c	Glycerophosphoglycerol	C6H14O8P	c
C20252_c	5-Androstene-3,17-dione	C19H26O2	c
g3pg_e	Glycerophosphoglycerol	C6H14O8P	e
clpn160_c	cardiolipin (tetrahexadecanoyl, n-C16:0)	C73H140O17P2	c
pgp161_c	Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)	C38H69O13P2	c
aiC11ACP_c	Ante-isoundecanoyl-ACP (ante-iso-C11:0ACP)	C22H41N2O8PRS	c
dcamp_c	N6-(1,2-Dicarboxyethyl)-AMP	C14H14N5O11P	c
dhf_c	7,8-Dihydrofolate	C19H19N7O6	c
2hymeph_c	2-(Hydroxymethyl)phenol	C7H8O2	c
pgp120_c	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)	C30H57O13P2	c
trp_DASH_L_e	L-Tryptophan	C11H12N2O2	e
orn_e	Ornithine	C5H13N2O2	e
amp_e	AMP	C10H12N5O7P	e
orn_c	Ornithine	C5H13N2O2	c
g3pc_c	sn-Glycero-3-phosphocholine	C8H20NO6P	c
alltn_e	Allantoin	C4H6N4O3	e
ocdcaACP_c	Octadecanoyl-ACP (n-C18:0ACP)	C29H55N2O8PRS	c
ps150_c	phosphatidylserine (dipentadecanoyl, n-C15:0)	C36H69N1O10P1	c
alltn_c	Allantoin	C4H6N4O3	c
mptamp_c	adenylated molybdopterin	C20H22N10O12P2S2Cu	c
alltt_c	Allantoate	C4H7N4O4	c
leu_DASH_L_c	L-Leucine	C6H13NO2	c
idon_DASH_L_e	L-Idonate	C6H11O7	e
leu_DASH_L_e	L-Leucine	C6H13NO2	e
idon_DASH_L_c	L-Idonate	C6H11O7	c
mnl_c	D-Mannitol	C6H14O6	c
mnl_e	D-Mannitol	C6H14O6	e
dcyt_c	Deoxycytidine	C9H13N3O4	c
dcyt_e	Deoxycytidine	C9H13N3O4	e
taiC72eACP_c	trans-ante-isohep-2-enoyl-[acyl-carrier protein]	C18H31N2O8PRS	c
23camp_e	2',3'-Cyclic AMP	C10H11N5O6P	e
2oxpaccoa_c	2-oxepin-2(3H)-ylideneacetyl-CoA	C29H38N7O18P3S	c
taiC152eACP_c	trans-ante-isopentadec-2-enoyl-[acyl-carrier protein]	C26H47N2O8PRS	c
C04911_c	D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide	C56H96N3O31R	c
rnam_c	beta-nicotinamide D-riboside	C11H15N2O5	c
hdceap_c	Hexadecanoyl-phosphate (n-C16:1)	C16H30O5P	c
iC9ACP_c	Isononanoyl-ACP (iso-C9:0ACP)	C20H37N2O8PRS	c
so3_c	Sulfite	O3S	c
12dgrai170_c	1,2-Diacyl-sn-glycerol (diante-isoheptadecanoyl, ante-iso-C17:0)	C37H72O5	c
dha_e	Dihydroxyacetone	C3H6O3	e
xu5p_DASH_D_c	D-Xylulose 5-phosphate	C5H9O8P	c
dha_c	Dihydroxyacetone	C3H6O3	c
biliverd_c	biliverdin(2-)	C33H32N4O6	c
3oddcoa_c	3-Oxododecanoyl-CoA	C33H52N7O18P3S	c
fald_e	Formaldehyde	CH2O	e
5doglcn_c	5-Deoxy glucuronic acid	C6H9O6	c
tmrs2eACP_c	trans-Tetradec-2-enoyl-[acyl-carrier protein]	C25H45N2O8PRS	c
3hptdcaACP_c	(R)-3-Hydroxypentadecanoyl-[acyl-carrier protein]	C26H49N2O9PRS	c
C14856_c	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S	c
trnapro_c	tRNA(Pro)	R	c
24dab_c	L-2,4-diazaniumylbutyrate	C4H11N2O2	c
pre3a_c	Precorrin 3A	C43H43N4O16	c
man6p_c	D-Mannose 6-phosphate	C6H11O9P	c
iC18_c	Isooctadecanoate (n-C18:0)	C18H35O2	c
gdptp_c	Guanosine 3'-diphosphate 5'-triphosphate	C10H11N5O20P5	c
fad_c	Flavin adenine dinucleotide oxidized	C27H31N9O15P2	c
ni2_e	nickel	Ni	e
tag140_c	Triacylglycerol (tritetradecanoyl, n-C14:0)	C45H86O6	c
ni2_c	nickel	Ni	c
pai160_c	1,2-diisohexadecanoyl-sn-glycerol 3-phosphate	C35H67O8P1	c
pgi150_c	Phosphatidylglycerol (diisopentadecanoyl, iso-C15:0)	C36H70O10P1	c
C14847_c	3,4-Dihydro-3-hydroxy-4-S-glutathionyl	C16H22BrN3O7S	c
12dgr160_c	1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)	C35H68O5	c
C02375_c	4-Chlorocatechol	C6H5ClO2	c
C05579_c	Indole-5,6-quinone	C8H5NO2	c
acgal_c	N-acetyl-D-galactosamine	C8H15NO6	c
mn2_c	Mn2+	Mn	c
murein5p5p5p_c	three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)	C120H186N24O63	c
mn2_e	Mn2+	Mn	e
so4_c	Sulfate	O4S	c
hmbil_c	Hydroxymethylbilane	C40H38N4O17	c
so4_e	Sulfate	O4S	e
clpnai170_c	cardiolipin (ante-isotetraheptadecanoyl, ante-iso-C17:0)	C77H148O17P2	c
glucys_c	L-gamma-glutamyl-L-cysteinate(1-)	C8H13N2O5S	c
3hdcoa_c	(S)-3-Hydroxydecanoyl-CoA	C31H50N7O18P3S	c
urea_e	Urea	CH4N2O	e
4mhetz_c	5-(2-hydroxyethyl)-4-methylthiazole	C6H9NOS	c
octeACP_c	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)	C29H53N2O8PRS	c
oxoarg_DASH_L_c	5-guanidino-2-oxopentanoate	C6H11N3O3	c
tagi160_c	Triacylglycerol (triisohexadecanoyl, iso-C16:0)	C51H98O6	c
G08421_c	G08421		c
ddcap_c	Dodecanoly-phosphate (n-C12:0)	C12H24O5P1	c
4mop_c	4-Methyl-2-oxopentanoate	C6H9O3	c
clpni160_c	cardiolipin (isotetrahexadecanoyl, iso-C16:0)	C73H140O17P2	c
lac_DASH_L_c	L-Lactate	C3H5O3	c
glu5p_c	L-Glutamate 5-phosphate	C5H8NO7P	c
o2_c	O2	O2	c
utp_c	UTP	C9H11N2O15P3	c
5dh4dglc_c	5-Dehydro-4-deoxy-D-glucarate	C6H6O7	c
o2_e	O2	O2	e
3dhsk_c	3-Dehydroshikimate	C7H7O5	c
mettrna_c	L-Methionyl-tRNA (Met)	C5H10NOSR	c
trptrna_c	L-Tryptophanyl-tRNA(Trp)	C11H11N2OR	c
lac_DASH_D_e	D-Lactate	C3H5O3	e
1iC16g3p_c	1-isohexadecanoyl-sn-glycerol 3-phosphate	C19H37O7P1	c
C16405_c	Homoeriodictyol	C16H14O6	c
ind3ac_c	(indol-3-yl)acetate	C10H8NO2	c
cdpdiC17g_c	CDP-1,2-diisoheptadecanoylglycerol	C46H83N3O15P2	c
35cgmp_c	3',5'-Cyclic GMP	C10H11N5O7P	c
bmoco_c	bis-molybdenum cofactor	C20H20N10O13P2S4Mo	c
pran_c	N-(5-Phospho-D-ribosyl)anthranilate	C12H13NO9P	c
galt1p_c	galactitol 1-phosphate	C6H13O9P	c
LalaDgluMdap_c	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate	C15H25N4O8	c
C18902_c	Methylselenic	CH4O2Se	c
retinol_c	all-trans-retinol	C20H30O	c
h2o_c	H2O	H2O	c
h2o_e	H2O	H2O	e
tststerone_c	testosterone	C19H28O2	c
C16331_c	OPC6-CoA	C37H60N7O18P3S	c
iC15_c	Isopentadecanoate (iso-C15:0)	C15H29O2	c
nac_e	Nicotinate	C6H4NO2	e
C06610_c	cis-1,3-Dichloropropene	C3H4Cl2	c
nac_c	Nicotinate	C6H4NO2	c
iC13ACP_c	Isotridecanoyl-ACP (iso-C13:0ACP)	C24H45N2O8PRS	c
C06612_c	cis-3-Chloro-2-propene-1-ol	C3H5ClO	c
pe181_c	phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)	C41H78N1O8P1	c
prlp_c	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	C15H21N5O15P2	c
ps161_c	phosphatidylserine (dihexadec-9-enoyl, n-C16:1)	C38H69N1O10P1	c
clpni180_c	cardiolipin (isotetraoctadecanoyl, iso-C18:0)	C81H156O17P2	c
pgp181_c	Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)	C42H77O13P2	c
malttr_e	Maltotriose	C18H32O16	e
malttr_c	Maltotriose	C18H32O16	c
coelichelin_c	Coelichelin (unloaded)	C21H36N7O11	c
coelichelin_e	Coelichelin (unloaded)	C21H36N7O11	e
2pg_c	D-Glycerate 2-phosphate	C3H4O7P	c
4gudbd_c	4-guanidiniumylbutanamide(1+)	C5H13N4O	c
1p2cbxl_c	1-pyrroline-2-carboxylic acid	C5H7NO2	c
uagmda_c	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C87H139N7O23P2	c
glycogen_c	glycogen	C6H10O5	c
ttdcea_c	tetradecenoate (n-C14:1)	C14H25O2	c
glyc3p_c	Glycerol 3-phosphate	C3H7O6P	c
glyc3p_e	Glycerol 3-phosphate	C3H7O6P	e
4mpetz_c	4-Methyl-5-(2-phosphoethyl)-thiazole	C6H8NO4PS	c
succoa_c	Succinyl-CoA	C25H35N7O19P3S	c
2ddg6p_c	2-Dehydro-3-deoxy-D-gluconate 6-phosphate	C6H8O9P	c
cdpdtdec7eg_c	CDP-1,2-ditetradec-7-enoylglycerol	C40H67N3O15P2	c
C02376_c	5-Methylcytosine	C5H7N3O	c
thrp_c	L-Threonine O-3-phosphate	C4H8NO6P	c
1pyr5c_c	1-Pyrroline-5-carboxylate	C5H6NO2	c
4tmeabutn_c	4-(trimethylammonio)butanoate	C7H15NO2	c
10fthf_c	10-Formyltetrahydrofolate	C20H21N7O7	c
alalac_c	D-Alanyl-D-lactate	C6H10NO4	c
1iC15g3p_c	1-isopentadecanoyl-sn-glycerol 3-phosphate	C18H35O7P1	c
adcobdam_c	Adenosyl cobyrinate diamide	C55H68CoN11O15	c
17ahprgnlone_c	17alpha-hydroxypregnenolone	C21H32O3	c
3ooctACP_c	3-Oxooctanoyl-[acyl-carrier protein]	C19H33N2O9PRS	c
aiC17p_c	Ante-isoheptadecanoyl-phosphate (ante-iso-C17:0)	C17H34O5P	c
sbt6p_c	D-glucitol 6-phosphate	C6H13O9P	c
C16336_c	trans-2-Enoyl-OPC4-CoA	C35H54N7O18P3S	c
dca_c	Decanoate (n-C10:0)	C10H19O2	c
C06753_c	2-Chloroethanol	C2H5ClO	c
ribflv_c	Riboflavin	C17H20N4O6	c
rbflvrd_c	Reduced riboflavin	C17H22N4O6	c
pre5_c	Precorrin 5	C45H46N4O17	c
t3c9palmeACP_c	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]	C27H47N2O8PRS	c
C04083_c	N6-(delta2-Isopentenyl)-adenine	C10H13N5	c
G13039_c	G13039		c
dtdprmn_c	dTDP-L-rhamnose	C16H24N2O15P2	c
25aics_c	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	C13H15N4O12P	c
3hacoa_c	(S)-3-hydroxyacyl-CoA(4-)	C24H35N7O18P3SR	c
C16376_c	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA	C45H68N7O18P3S	c
C16339_c	(+)-7-Isojasmonic	C33H52N7O18P3S	c
C06614_c	trans-3-Chloroacrylic	C3H3ClO2	c
uaccg_c	UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine	C20H26N3O19P2	c
iC17_c	Isoheptadecanoate (iso-C17:0)	C17H33O2	c
C00066_c	tRNA	C10H17O10PR2(C5H8O6PR)n	c
h2s_e	Hydrogen sulfide	H2S	e
h2s_c	Hydrogen sulfide	H2S	c
cu_e	Cu+	Cu	e
cu_c	Cu+	Cu	c
emcoa_DASH_R_c	(2R)-ethylmalonyl-CoA	C26H37N7O19P3S	c
myrsACP_c	Myristoyl-ACP (n-C14:0ACP)	C25H47N2O8PRS	c
protrna_c	L-Prolyl-tRNA(Pro)	C5H8NOR	c
cigam_c	cys-1D-myo-inositol 2-deoxy-D-glucopyranoside	C15H28N2O11S	c
cdpdtdecg_c	CDP-1,2-ditetradecanoylglycerol	C40H71N3O15P2	c
pser_DASH_L_c	O-Phospho-L-serine	C3H6NO6P	c
C16619_c	6-Thioguanosine	C10H14N5O7PS	c
3hocoa_c	(S)-3-Hydroxyoctanoyl-CoA	C29H46N7O18P3S	c
iC17p_c	Isoheptadecanoyl-phosphate (iso-C17:0)	C17H34O5P	c
3hhcoa_c	(S)-3-Hydroxyhexanoyl-CoA	C27H42N7O18P3S	c
thf_c	5,6,7,8-Tetrahydrofolate	C19H21N7O6	c
C01335_c	ROH	HOR	c
1mpyr_c	1-methylpyrrolinium	C5H10N	c
C06899_c	Chloral	C2H3Cl3O2	c
adcobhex_c	adenosyl-cobyric acid	C55H76CoN15O11	c
C16615_c	6-Methylthiopurine	C11H15N4O7PS	c
iC15ACP_c	Isopentadecanoyl-ACP (iso-C15:0ACP)	C26H49N2O8PRS	c
pi170_c	phosphatidylinositol (diheptadecanoyl, n-C17:0)	C43H82O13P1	c
cdpdaiC17g_c	CDP-1,2-diante-isoheptadecanoylglycerol	C46H83N3O15P2	c
3oaiC11ACP_c	3-Oxoante-isoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS	c
5a2opntn_c	5-amino-2-oxopentanoic acid zwitterion	C5H9NO3	c
G13032_c	G13032		c
C05764_c	Hexadecanoyl-[acp]	C16H31OSR	c
pei170_c	phosphatidylethanolamine (diisoheptadecanoyl, iso-C17:0)	C39H78N1O8P1	c
3hddcoa_c	(S)-3-Hydroxydodecanoyl-CoA	C33H54N7O18P3S	c
dhfutal_c	de-Hypoxanthine futalosine	C14H15O7	c
acmum_c	N-acetylmuramate	C11H18NO8	c
dump_e	dUMP	C9H11N2O8P	e
copre8_c	cobalt-precorrin 8	C45H52N4O14Co	c
C16334_c	3-Oxo-OPC6-CoA	C37H58N7O19P3S	c
hdeACP_c	cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)	C27H49N2O8PRS	c
arg_DASH_D_c	D-argininium(1+)	C6H15N4O2	c
pre8_c	Precorrin 8	C45H53N4O14	c
ACPredN_c	acyl carrier protein (specific to RED(redN))	C11H21N2O7PRS	c
dxyl_c	1-deoxy-D-xylulose	C5H10O4	c
mscoa_DASH_S_c	(2S)-methylsuccinyl-CoA	C26H37N7O19P3S	c
sl26da_c	N-Succinyl-LL-2,6-diaminoheptanedioate	C11H16N2O7	c
dump_c	dUMP	C9H11N2O8P	c
acmanap_c	N-acetyl-D-mannosamine-6-phosphate	C8H14NO9P	c
C14804_c	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	C20H24N4O9S	c
ichor_c	isochorismate(2-)	C10H8O6	c
3hcmrs7eACP_c	(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]	C25H45N2O9PRS	c
pii140_c	phosphatidylinositol (diisotetradecanoyl, iso-C14:0)	C37H70O13P1	c
